run,step,time,magnetization,coordination_level,invalid_count
2,157,3.14,-0.44,0.44,0
3,157,3.14,-0.4,0.4,0
4,157,3.14,0.48,0.48,0
5,157,3.14,-0.36,0.36,0
6,157,3.14,-0.2,0.2,0
7,157,3.14,0.08,0.08,0
8,157,3.14,0.56,0.56,0
9,157,3.14,-0.48,0.48,0
10,157,3.14,0.48,0.48,0
11,157,3.14,0.4,0.4,0
12,157,3.14,-0.08,0.08,0
13,157,3.14,-0.68,0.68,0
14,157,3.14,-0.12,0.12,0
15,157,3.14,0.16,0.16,0
16,157,3.14,0.36,0.36,0
17,157,3.14,0.52,0.52,0
18,157,3.14,0.52,0.52,0
19,157,3.14,0.36,0.36,0
0,158,3.16,-0.48,0.48,0
1,158,3.16,0.2,0.2,0
2,158,3.16,-0.44,0.44,0
3,158,3.16,-0.4,0.4,0
4,158,3.16,0.48,0.48,0
5,158,3.16,-0.36,0.36,0
6,158,3.16,-0.16,0.16,0
7,158,3.16,0.08,0.08,0
8,158,3.16,0.56,0.56,0
9,158,3.16,-0.48,0.48,0
10,158,3.16,0.48,0.48,0
11,158,3.16,0.4,0.4,0
12,158,3.16,-0.12,0.12,0
13,158,3.16,-0.72,0.72,0
14,158,3.16,-0.12,0.12,0
15,158,3.16,0.2,0.2,0
16,158,3.16,0.36,0.36,0
17,158,3.16,0.56,0.56,0
18,158,3.16,0.52,0.52,0
19,158,3.16,0.36,0.36,0
0,159,3.18,-0.48,0.48,0
1,159,3.18,0.2,0.2,0
2,159,3.18,-0.48,0.48,0
3,159,3.18,-0.36,0.36,0
4,159,3.18,0.52,0.52,0
5,159,3.18,-0.36,0.36,0
6,159,3.18,-0.16,0.16,0
7,159,3.18,0.04,0.04,0
8,159,3.18,0.56,0.56,0
9,159,3.18,-0.48,0.48,0
10,159,3.18,0.52,0.52,0
11,159,3.18,0.4,0.4,0
12,159,3.18,-0.12,0.12,0
13,159,3.18,-0.76,0.76,0
14,159,3.18,-0.12,0.12,0
15,159,3.18,0.2,0.2,0
16,159,3.18,0.36,0.36,0
17,159,3.18,0.56,0.56,0
18,159,3.18,0.52,0.52,0
19,159,3.18,0.36,0.36,0
0,160,3.2,-0.48,0.48,0
1,160,3.2,0.24,0.24,0
2,160,3.2,-0.52,0.52,0
3,160,3.2,-0.4,0.4,0
4,160,3.2,0.52,0.52,0
5,160,3.2,-0.32,0.32,0
6,160,3.2,-0.2,0.2,0
7,160,3.2,0.0,0.0,0
8,160,3.2,0.56,0.56,0
9,160,3.2,-0.52,0.52,0
10,160,3.2,0.52,0.52,0
11,160,3.2,0.4,0.4,0
12,160,3.2,-0.08,0.08,0
13,160,3.2,-0.76,0.76,0
14,160,3.2,-0.12,0.12,0
15,160,3.2,0.2,0.2,0
16,160,3.2,0.32,0.32,0
17,160,3.2,0.6,0.6,0
18,160,3.2,0.52,0.52,0
19,160,3.2,0.36,0.36,0
0,161,3.22,-0.48,0.48,0
1,161,3.22,0.2,0.2,0
2,161,3.22,-0.56,0.56,0
3,161,3.22,-0.36,0.36,0
4,161,3.22,0.52,0.52,0
5,161,3.22,-0.36,0.36,0
6,161,3.22,-0.16,0.16,0
7,161,3.22,0.0,0.0,0
8,161,3.22,0.52,0.52,0
9,161,3.22,-0.52,0.52,0
10,161,3.22,0.52,0.52,0
11,161,3.22,0.4,0.4,0
12,161,3.22,-0.08,0.08,0
13,161,3.22,-0.76,0.76,0
14,161,3.22,-0.16,0.16,0
15,161,3.22,0.16,0.16,0
16,161,3.22,0.36,0.36,0
17,161,3.22,0.56,0.56,0
18,161,3.22,0.52,0.52,0
19,161,3.22,0.4,0.4,0
0,162,3.24,-0.52,0.52,0
1,162,3.24,0.2,0.2,0
2,162,3.24,-0.6,0.6,0
3,162,3.24,-0.36,0.36,0
4,162,3.24,0.52,0.52,0
5,162,3.24,-0.36,0.36,0
6,162,3.24,-0.16,0.16,0
7,162,3.24,0.0,0.0,0
8,162,3.24,0.56,0.56,0
9,162,3.24,-0.52,0.52,0
10,162,3.24,0.48,0.48,0
11,162,3.24,0.4,0.4,0
12,162,3.24,-0.12,0.12,0
13,162,3.24,-0.76,0.76,0
14,162,3.24,-0.16,0.16,0
15,162,3.24,0.16,0.16,0
16,162,3.24,0.4,0.4,0
17,162,3.24,0.56,0.56,0
18,162,3.24,0.52,0.52,0
19,162,3.24,0.4,0.4,0
0,163,3.26,-0.52,0.52,0
1,163,3.26,0.24,0.24,0
2,163,3.26,-0.6,0.6,0
3,163,3.26,-0.4,0.4,0
4,163,3.26,0.52,0.52,0
5,163,3.26,-0.4,0.4,0
6,163,3.26,-0.16,0.16,0
7,163,3.26,0.0,0.0,0
8,163,3.26,0.56,0.56,0
9,163,3.26,-0.52,0.52,0
10,163,3.26,0.48,0.48,0
11,163,3.26,0.4,0.4,0
12,163,3.26,-0.08,0.08,0
13,163,3.26,-0.76,0.76,0
14,163,3.26,-0.2,0.2,0
15,163,3.26,0.16,0.16,0
16,163,3.26,0.44,0.44,0
17,163,3.26,0.56,0.56,0
18,163,3.26,0.52,0.52,0
19,163,3.26,0.4,0.4,0
0,164,3.28,-0.52,0.52,0
1,164,3.28,0.24,0.24,0
2,164,3.28,-0.64,0.64,0
3,164,3.28,-0.44,0.44,0
4,164,3.28,0.52,0.52,0
5,164,3.28,-0.44,0.44,0
6,164,3.28,-0.16,0.16,0
7,164,3.28,0.0,0.0,0
8,164,3.28,0.52,0.52,0
9,164,3.28,-0.52,0.52,0
10,164,3.28,0.48,0.48,0
11,164,3.28,0.4,0.4,0
12,164,3.28,-0.08,0.08,0
13,164,3.28,-0.76,0.76,0
14,164,3.28,-0.16,0.16,0
15,164,3.28,0.16,0.16,0
16,164,3.28,0.48,0.48,0
17,164,3.28,0.56,0.56,0
18,164,3.28,0.52,0.52,0
19,164,3.28,0.36,0.36,0
0,165,3.3,-0.52,0.52,0
1,165,3.3,0.24,0.24,0
2,165,3.3,-0.64,0.64,0
3,165,3.3,-0.44,0.44,0
4,165,3.3,0.56,0.56,0
5,165,3.3,-0.48,0.48,0
6,165,3.3,-0.2,0.2,0
7,165,3.3,0.0,0.0,0
8,165,3.3,0.52,0.52,0
9,165,3.3,-0.52,0.52,0
10,165,3.3,0.48,0.48,0
11,165,3.3,0.36,0.36,0
12,165,3.3,-0.08,0.08,0
13,165,3.3,-0.76,0.76,0
14,165,3.3,-0.2,0.2,0
15,165,3.3,0.16,0.16,0
16,165,3.3,0.52,0.52,0
17,165,3.3,0.6,0.6,0
18,165,3.3,0.52,0.52,0
19,165,3.3,0.32,0.32,0
0,166,3.32,-0.52,0.52,0
1,166,3.32,0.24,0.24,0
2,166,3.32,-0.64,0.64,0
3,166,3.32,-0.44,0.44,0
4,166,3.32,0.56,0.56,0
5,166,3.32,-0.48,0.48,0
6,166,3.32,-0.16,0.16,0
7,166,3.32,-0.04,0.04,0
8,166,3.32,0.56,0.56,0
9,166,3.32,-0.52,0.52,0
10,166,3.32,0.48,0.48,0
11,166,3.32,0.36,0.36,0
12,166,3.32,-0.12,0.12,0
13,166,3.32,-0.76,0.76,0
14,166,3.32,-0.2,0.2,0
15,166,3.32,0.2,0.2,0
16,166,3.32,0.52,0.52,0
17,166,3.32,0.56,0.56,0
18,166,3.32,0.48,0.48,0
19,166,3.32,0.32,0.32,0
0,167,3.34,-0.52,0.52,0
1,167,3.34,0.24,0.24,0
2,167,3.34,-0.6,0.6,0
3,167,3.34,-0.44,0.44,0
4,167,3.34,0.56,0.56,0
5,167,3.34,-0.44,0.44,0
6,167,3.34,-0.16,0.16,0
7,167,3.34,-0.08,0.08,0
8,167,3.34,0.6,0.6,0
9,167,3.34,-0.56,0.56,0
10,167,3.34,0.52,0.52,0
11,167,3.34,0.36,0.36,0
12,167,3.34,-0.16,0.16,0
13,167,3.34,-0.76,0.76,0
14,167,3.34,-0.2,0.2,0
15,167,3.34,0.2,0.2,0
16,167,3.34,0.48,0.48,0
17,167,3.34,0.52,0.52,0
18,167,3.34,0.44,0.44,0
19,167,3.34,0.32,0.32,0
0,168,3.36,-0.56,0.56,0
1,168,3.36,0.24,0.24,0
2,168,3.36,-0.6,0.6,0
3,168,3.36,-0.4,0.4,0
4,168,3.36,0.56,0.56,0
5,168,3.36,-0.44,0.44,0
6,168,3.36,-0.16,0.16,0
7,168,3.36,-0.04,0.04,0
8,168,3.36,0.6,0.6,0
9,168,3.36,-0.56,0.56,0
10,168,3.36,0.52,0.52,0
11,168,3.36,0.4,0.4,0
12,168,3.36,-0.12,0.12,0
13,168,3.36,-0.76,0.76,0
14,168,3.36,-0.24,0.24,0
15,168,3.36,0.24,0.24,0
16,168,3.36,0.44,0.44,0
17,168,3.36,0.52,0.52,0
18,168,3.36,0.48,0.48,0
19,168,3.36,0.32,0.32,0
0,169,3.38,-0.56,0.56,0
1,169,3.38,0.2,0.2,0
2,169,3.38,-0.6,0.6,0
3,169,3.38,-0.4,0.4,0
4,169,3.38,0.56,0.56,0
5,169,3.38,-0.44,0.44,0
6,169,3.38,-0.16,0.16,0
7,169,3.38,0.0,0.0,0
8,169,3.38,0.6,0.6,0
9,169,3.38,-0.56,0.56,0
10,169,3.38,0.52,0.52,0
11,169,3.38,0.4,0.4,0
12,169,3.38,-0.12,0.12,0
13,169,3.38,-0.76,0.76,0
14,169,3.38,-0.24,0.24,0
15,169,3.38,0.24,0.24,0
16,169,3.38,0.48,0.48,0
17,169,3.38,0.52,0.52,0
18,169,3.38,0.44,0.44,0
19,169,3.38,0.32,0.32,0
0,170,3.4,-0.56,0.56,0
1,170,3.4,0.2,0.2,0
2,170,3.4,-0.6,0.6,0
3,170,3.4,-0.4,0.4,0
4,170,3.4,0.56,0.56,0
5,170,3.4,-0.44,0.44,0
6,170,3.4,-0.16,0.16,0
7,170,3.4,0.04,0.04,0
8,170,3.4,0.6,0.6,0
9,170,3.4,-0.56,0.56,0
10,170,3.4,0.52,0.52,0
11,170,3.4,0.36,0.36,0
12,170,3.4,-0.12,0.12,0
13,170,3.4,-0.76,0.76,0
14,170,3.4,-0.24,0.24,0
15,170,3.4,0.28,0.28,0
16,170,3.4,0.48,0.48,0
17,170,3.4,0.52,0.52,0
18,170,3.4,0.44,0.44,0
19,170,3.4,0.28,0.28,0
0,171,3.42,-0.6,0.6,0
1,171,3.42,0.2,0.2,0
2,171,3.42,-0.6,0.6,0
3,171,3.42,-0.4,0.4,0
4,171,3.42,0.56,0.56,0
5,171,3.42,-0.44,0.44,0
6,171,3.42,-0.2,0.2,0
7,171,3.42,0.08,0.08,0
8,171,3.42,0.6,0.6,0
9,171,3.42,-0.52,0.52,0
10,171,3.42,0.52,0.52,0
11,171,3.42,0.36,0.36,0
12,171,3.42,-0.08,0.08,0
13,171,3.42,-0.76,0.76,0
14,171,3.42,-0.24,0.24,0
15,171,3.42,0.28,0.28,0
16,171,3.42,0.48,0.48,0
17,171,3.42,0.52,0.52,0
18,171,3.42,0.44,0.44,0
19,171,3.42,0.32,0.32,0
0,172,3.44,-0.64,0.64,0
1,172,3.44,0.16,0.16,0
2,172,3.44,-0.6,0.6,0
3,172,3.44,-0.44,0.44,0
4,172,3.44,0.56,0.56,0
5,172,3.44,-0.44,0.44,0
6,172,3.44,-0.2,0.2,0
7,172,3.44,0.08,0.08,0
8,172,3.44,0.6,0.6,0
9,172,3.44,-0.52,0.52,0
10,172,3.44,0.52,0.52,0
11,172,3.44,0.36,0.36,0
12,172,3.44,-0.04,0.04,0
13,172,3.44,-0.76,0.76,0
14,172,3.44,-0.2,0.2,0
15,172,3.44,0.24,0.24,0
16,172,3.44,0.48,0.48,0
17,172,3.44,0.52,0.52,0
18,172,3.44,0.44,0.44,0
19,172,3.44,0.32,0.32,0
0,173,3.46,-0.68,0.68,0
1,173,3.46,0.16,0.16,0
2,173,3.46,-0.64,0.64,0
3,173,3.46,-0.4,0.4,0
4,173,3.46,0.56,0.56,0
5,173,3.46,-0.44,0.44,0
6,173,3.46,-0.2,0.2,0
7,173,3.46,0.08,0.08,0
8,173,3.46,0.6,0.6,0
9,173,3.46,-0.56,0.56,0
10,173,3.46,0.56,0.56,0
11,173,3.46,0.4,0.4,0
12,173,3.46,-0.04,0.04,0
13,173,3.46,-0.76,0.76,0
14,173,3.46,-0.24,0.24,0
15,173,3.46,0.28,0.28,0
16,173,3.46,0.48,0.48,0
17,173,3.46,0.52,0.52,0
18,173,3.46,0.48,0.48,0
19,173,3.46,0.32,0.32,0
0,174,3.48,-0.64,0.64,0
1,174,3.48,0.16,0.16,0
2,174,3.48,-0.64,0.64,0
3,174,3.48,-0.4,0.4,0
4,174,3.48,0.56,0.56,0
5,174,3.48,-0.44,0.44,0
6,174,3.48,-0.24,0.24,0
7,174,3.48,0.08,0.08,0
8,174,3.48,0.6,0.6,0
9,174,3.48,-0.56,0.56,0
10,174,3.48,0.52,0.52,0
11,174,3.48,0.44,0.44,0
12,174,3.48,0.0,0.0,0
13,174,3.48,-0.76,0.76,0
14,174,3.48,-0.28,0.28,0
15,174,3.48,0.32,0.32,0
16,174,3.48,0.48,0.48,0
17,174,3.48,0.52,0.52,0
18,174,3.48,0.48,0.48,0
19,174,3.48,0.28,0.28,0
0,175,3.5,-0.64,0.64,0
1,175,3.5,0.16,0.16,0
2,175,3.5,-0.64,0.64,0
3,175,3.5,-0.36,0.36,0
4,175,3.5,0.56,0.56,0
5,175,3.5,-0.4,0.4,0
6,175,3.5,-0.24,0.24,0
7,175,3.5,0.04,0.04,0
8,175,3.5,0.64,0.64,0
9,175,3.5,-0.6,0.6,0
10,175,3.5,0.56,0.56,0
11,175,3.5,0.44,0.44,0
12,175,3.5,0.0,0.0,0
13,175,3.5,-0.76,0.76,0
14,175,3.5,-0.24,0.24,0
15,175,3.5,0.36,0.36,0
16,175,3.5,0.44,0.44,0
17,175,3.5,0.52,0.52,0
18,175,3.5,0.48,0.48,0
19,175,3.5,0.32,0.32,0
0,176,3.52,-0.64,0.64,0
1,176,3.52,0.16,0.16,0
2,176,3.52,-0.64,0.64,0
3,176,3.52,-0.36,0.36,0
4,176,3.52,0.56,0.56,0
5,176,3.52,-0.4,0.4,0
6,176,3.52,-0.24,0.24,0
7,176,3.52,0.0,0.0,0
8,176,3.52,0.64,0.64,0
9,176,3.52,-0.6,0.6,0
10,176,3.52,0.56,0.56,0
11,176,3.52,0.44,0.44,0
12,176,3.52,0.04,0.04,0
13,176,3.52,-0.76,0.76,0
14,176,3.52,-0.24,0.24,0
15,176,3.52,0.4,0.4,0
16,176,3.52,0.44,0.44,0
17,176,3.52,0.52,0.52,0
18,176,3.52,0.48,0.48,0
19,176,3.52,0.32,0.32,0
0,177,3.54,-0.64,0.64,0
1,177,3.54,0.16,0.16,0
2,177,3.54,-0.64,0.64,0
3,177,3.54,-0.36,0.36,0
4,177,3.54,0.56,0.56,0
5,177,3.54,-0.4,0.4,0
6,177,3.54,-0.28,0.28,0
7,177,3.54,0.0,0.0,0
8,177,3.54,0.64,0.64,0
9,177,3.54,-0.6,0.6,0
10,177,3.54,0.56,0.56,0
11,177,3.54,0.44,0.44,0
12,177,3.54,0.04,0.04,0
13,177,3.54,-0.76,0.76,0
14,177,3.54,-0.24,0.24,0
15,177,3.54,0.4,0.4,0
16,177,3.54,0.44,0.44,0
17,177,3.54,0.52,0.52,0
18,177,3.54,0.52,0.52,0
19,177,3.54,0.32,0.32,0
0,178,3.56,-0.64,0.64,0
1,178,3.56,0.16,0.16,0
2,178,3.56,-0.64,0.64,0
3,178,3.56,-0.36,0.36,0
4,178,3.56,0.56,0.56,0
5,178,3.56,-0.4,0.4,0
6,178,3.56,-0.28,0.28,0
7,178,3.56,0.0,0.0,0
8,178,3.56,0.64,0.64,0
9,178,3.56,-0.6,0.6,0
10,178,3.56,0.56,0.56,0
11,178,3.56,0.44,0.44,0
12,178,3.56,0.04,0.04,0
13,178,3.56,-0.8,0.8,0
14,178,3.56,-0.2,0.2,0
15,178,3.56,0.44,0.44,0
16,178,3.56,0.44,0.44,0
17,178,3.56,0.52,0.52,0
18,178,3.56,0.52,0.52,0
19,178,3.56,0.32,0.32,0
0,179,3.58,-0.6,0.6,0
1,179,3.58,0.12,0.12,0
2,179,3.58,-0.64,0.64,0
3,179,3.58,-0.32,0.32,0
4,179,3.58,0.56,0.56,0
5,179,3.58,-0.36,0.36,0
6,179,3.58,-0.32,0.32,0
7,179,3.58,0.0,0.0,0
8,179,3.58,0.68,0.68,0
9,179,3.58,-0.6,0.6,0
10,179,3.58,0.6,0.6,0
11,179,3.58,0.44,0.44,0
12,179,3.58,0.0,0.0,0
13,179,3.58,-0.8,0.8,0
14,179,3.58,-0.24,0.24,0
15,179,3.58,0.48,0.48,0
16,179,3.58,0.4,0.4,0
17,179,3.58,0.52,0.52,0
18,179,3.58,0.52,0.52,0
19,179,3.58,0.32,0.32,0
0,180,3.6,-0.6,0.6,0
1,180,3.6,0.08,0.08,0
2,180,3.6,-0.64,0.64,0
3,180,3.6,-0.28,0.28,0
4,180,3.6,0.56,0.56,0
5,180,3.6,-0.32,0.32,0
6,180,3.6,-0.36,0.36,0
7,180,3.6,0.04,0.04,0
8,180,3.6,0.64,0.64,0
9,180,3.6,-0.6,0.6,0
10,180,3.6,0.64,0.64,0
11,180,3.6,0.44,0.44,0
12,180,3.6,0.04,0.04,0
13,180,3.6,-0.76,0.76,0
14,180,3.6,-0.28,0.28,0
15,180,3.6,0.48,0.48,0
16,180,3.6,0.36,0.36,0
17,180,3.6,0.52,0.52,0
18,180,3.6,0.52,0.52,0
19,180,3.6,0.32,0.32,0
0,181,3.62,-0.64,0.64,0
1,181,3.62,0.12,0.12,0
2,181,3.62,-0.68,0.68,0
3,181,3.62,-0.32,0.32,0
4,181,3.62,0.56,0.56,0
5,181,3.62,-0.36,0.36,0
6,181,3.62,-0.36,0.36,0
7,181,3.62,0.08,0.08,0
8,181,3.62,0.64,0.64,0
9,181,3.62,-0.6,0.6,0
10,181,3.62,0.68,0.68,0
11,181,3.62,0.4,0.4,0
12,181,3.62,0.0,0.0,0
13,181,3.62,-0.76,0.76,0
14,181,3.62,-0.32,0.32,0
15,181,3.62,0.48,0.48,0
16,181,3.62,0.36,0.36,0
17,181,3.62,0.48,0.48,0
18,181,3.62,0.52,0.52,0
19,181,3.62,0.36,0.36,0
0,182,3.64,-0.64,0.64,0
1,182,3.64,0.12,0.12,0
2,182,3.64,-0.68,0.68,0
3,182,3.64,-0.36,0.36,0
4,182,3.64,0.56,0.56,0
5,182,3.64,-0.32,0.32,0
6,182,3.64,-0.36,0.36,0
7,182,3.64,0.08,0.08,0
8,182,3.64,0.64,0.64,0
9,182,3.64,-0.6,0.6,0
10,182,3.64,0.64,0.64,0
11,182,3.64,0.4,0.4,0
12,182,3.64,0.0,0.0,0
13,182,3.64,-0.76,0.76,0
14,182,3.64,-0.32,0.32,0
15,182,3.64,0.44,0.44,0
16,182,3.64,0.32,0.32,0
17,182,3.64,0.44,0.44,0
18,182,3.64,0.48,0.48,0
19,182,3.64,0.32,0.32,0
0,183,3.66,-0.68,0.68,0
1,183,3.66,0.08,0.08,0
2,183,3.66,-0.68,0.68,0
3,183,3.66,-0.32,0.32,0
4,183,3.66,0.56,0.56,0
5,183,3.66,-0.32,0.32,0
6,183,3.66,-0.4,0.4,0
7,183,3.66,0.08,0.08,0
8,183,3.66,0.64,0.64,0
9,183,3.66,-0.64,0.64,0
10,183,3.66,0.64,0.64,0
11,183,3.66,0.4,0.4,0
12,183,3.66,0.0,0.0,0
13,183,3.66,-0.76,0.76,0
14,183,3.66,-0.32,0.32,0
15,183,3.66,0.44,0.44,0
16,183,3.66,0.32,0.32,0
17,183,3.66,0.4,0.4,0
18,183,3.66,0.52,0.52,0
19,183,3.66,0.32,0.32,0
0,184,3.68,-0.68,0.68,0
1,184,3.68,0.04,0.04,0
2,184,3.68,-0.68,0.68,0
3,184,3.68,-0.32,0.32,0
4,184,3.68,0.56,0.56,0
5,184,3.68,-0.32,0.32,0
6,184,3.68,-0.4,0.4,0
7,184,3.68,0.08,0.08,0
8,184,3.68,0.64,0.64,0
9,184,3.68,-0.64,0.64,0
10,184,3.68,0.64,0.64,0
11,184,3.68,0.44,0.44,0
12,184,3.68,0.0,0.0,0
13,184,3.68,-0.76,0.76,0
14,184,3.68,-0.28,0.28,0
15,184,3.68,0.44,0.44,0
16,184,3.68,0.32,0.32,0
17,184,3.68,0.4,0.4,0
18,184,3.68,0.52,0.52,0
19,184,3.68,0.32,0.32,0
0,185,3.7,-0.68,0.68,0
1,185,3.7,0.04,0.04,0
2,185,3.7,-0.68,0.68,0
3,185,3.7,-0.32,0.32,0
4,185,3.7,0.56,0.56,0
5,185,3.7,-0.32,0.32,0
6,185,3.7,-0.36,0.36,0
7,185,3.7,0.04,0.04,0
8,185,3.7,0.64,0.64,0
9,185,3.7,-0.64,0.64,0
10,185,3.7,0.64,0.64,0
11,185,3.7,0.44,0.44,0
12,185,3.7,0.0,0.0,0
13,185,3.7,-0.72,0.72,0
14,185,3.7,-0.32,0.32,0
15,185,3.7,0.44,0.44,0
16,185,3.7,0.32,0.32,0
17,185,3.7,0.36,0.36,0
18,185,3.7,0.52,0.52,0
19,185,3.7,0.36,0.36,0
0,186,3.72,-0.68,0.68,0
1,186,3.72,0.04,0.04,0
2,186,3.72,-0.68,0.68,0
3,186,3.72,-0.36,0.36,0
4,186,3.72,0.56,0.56,0
5,186,3.72,-0.32,0.32,0
6,186,3.72,-0.36,0.36,0
7,186,3.72,0.08,0.08,0
8,186,3.72,0.64,0.64,0
9,186,3.72,-0.64,0.64,0
10,186,3.72,0.6,0.6,0
11,186,3.72,0.44,0.44,0
12,186,3.72,0.0,0.0,0
13,186,3.72,-0.72,0.72,0
14,186,3.72,-0.28,0.28,0
15,186,3.72,0.44,0.44,0
16,186,3.72,0.32,0.32,0
17,186,3.72,0.36,0.36,0
18,186,3.72,0.48,0.48,0
19,186,3.72,0.36,0.36,0
0,187,3.74,-0.68,0.68,0
1,187,3.74,0.08,0.08,0
2,187,3.74,-0.72,0.72,0
3,187,3.74,-0.36,0.36,0
4,187,3.74,0.6,0.6,0
5,187,3.74,-0.32,0.32,0
6,187,3.74,-0.32,0.32,0
7,187,3.74,0.12,0.12,0
8,187,3.74,0.64,0.64,0
9,187,3.74,-0.64,0.64,0
10,187,3.74,0.6,0.6,0
11,187,3.74,0.48,0.48,0
12,187,3.74,-0.04,0.04,0
13,187,3.74,-0.72,0.72,0
14,187,3.74,-0.28,0.28,0
15,187,3.74,0.48,0.48,0
16,187,3.74,0.36,0.36,0
17,187,3.74,0.36,0.36,0
18,187,3.74,0.48,0.48,0
19,187,3.74,0.32,0.32,0
0,188,3.76,-0.68,0.68,0
1,188,3.76,0.12,0.12,0
2,188,3.76,-0.72,0.72,0
3,188,3.76,-0.36,0.36,0
4,188,3.76,0.56,0.56,0
5,188,3.76,-0.32,0.32,0
6,188,3.76,-0.28,0.28,0
7,188,3.76,0.08,0.08,0
8,188,3.76,0.64,0.64,0
9,188,3.76,-0.68,0.68,0
10,188,3.76,0.6,0.6,0
11,188,3.76,0.44,0.44,0
12,188,3.76,-0.04,0.04,0
13,188,3.76,-0.72,0.72,0
14,188,3.76,-0.28,0.28,0
15,188,3.76,0.48,0.48,0
16,188,3.76,0.36,0.36,0
17,188,3.76,0.4,0.4,0
18,188,3.76,0.48,0.48,0
19,188,3.76,0.36,0.36,0
0,189,3.78,-0.72,0.72,0
1,189,3.78,0.12,0.12,0
2,189,3.78,-0.72,0.72,0
3,189,3.78,-0.4,0.4,0
4,189,3.78,0.52,0.52,0
5,189,3.78,-0.36,0.36,0
6,189,3.78,-0.32,0.32,0
7,189,3.78,0.12,0.12,0
8,189,3.78,0.6,0.6,0
9,189,3.78,-0.68,0.68,0
10,189,3.78,0.64,0.64,0
11,189,3.78,0.4,0.4,0
12,189,3.78,-0.08,0.08,0
13,189,3.78,-0.72,0.72,0
14,189,3.78,-0.28,0.28,0
15,189,3.78,0.52,0.52,0
16,189,3.78,0.4,0.4,0
17,189,3.78,0.4,0.4,0
18,189,3.78,0.52,0.52,0
19,189,3.78,0.36,0.36,0
0,190,3.8,-0.76,0.76,0
1,190,3.8,0.08,0.08,0
2,190,3.8,-0.72,0.72,0
3,190,3.8,-0.44,0.44,0
4,190,3.8,0.52,0.52,0
5,190,3.8,-0.32,0.32,0
6,190,3.8,-0.36,0.36,0
7,190,3.8,0.12,0.12,0
8,190,3.8,0.56,0.56,0
9,190,3.8,-0.68,0.68,0
10,190,3.8,0.64,0.64,0
11,190,3.8,0.36,0.36,0
12,190,3.8,-0.04,0.04,0
13,190,3.8,-0.72,0.72,0
14,190,3.8,-0.28,0.28,0
15,190,3.8,0.56,0.56,0
16,190,3.8,0.4,0.4,0
17,190,3.8,0.4,0.4,0
18,190,3.8,0.56,0.56,0
19,190,3.8,0.36,0.36,0
0,191,3.82,-0.8,0.8,0
1,191,3.82,0.04,0.04,0
2,191,3.82,-0.72,0.72,0
3,191,3.82,-0.44,0.44,0
4,191,3.82,0.52,0.52,0
5,191,3.82,-0.32,0.32,0
6,191,3.82,-0.4,0.4,0
7,191,3.82,0.12,0.12,0
8,191,3.82,0.56,0.56,0
9,191,3.82,-0.68,0.68,0
10,191,3.82,0.64,0.64,0
11,191,3.82,0.4,0.4,0
12,191,3.82,-0.08,0.08,0
13,191,3.82,-0.72,0.72,0
14,191,3.82,-0.28,0.28,0
15,191,3.82,0.56,0.56,0
16,191,3.82,0.4,0.4,0
17,191,3.82,0.4,0.4,0
18,191,3.82,0.56,0.56,0
19,191,3.82,0.4,0.4,0
0,192,3.84,-0.76,0.76,0
1,192,3.84,0.08,0.08,0
2,192,3.84,-0.72,0.72,0
3,192,3.84,-0.4,0.4,0
4,192,3.84,0.52,0.52,0
5,192,3.84,-0.32,0.32,0
6,192,3.84,-0.44,0.44,0
7,192,3.84,0.12,0.12,0
8,192,3.84,0.52,0.52,0
9,192,3.84,-0.72,0.72,0
10,192,3.84,0.6,0.6,0
11,192,3.84,0.4,0.4,0
12,192,3.84,-0.04,0.04,0
13,192,3.84,-0.72,0.72,0
14,192,3.84,-0.32,0.32,0
15,192,3.84,0.56,0.56,0
16,192,3.84,0.44,0.44,0
17,192,3.84,0.4,0.4,0
18,192,3.84,0.6,0.6,0
19,192,3.84,0.4,0.4,0
0,193,3.86,-0.76,0.76,0
1,193,3.86,0.04,0.04,0
2,193,3.86,-0.72,0.72,0
3,193,3.86,-0.36,0.36,0
4,193,3.86,0.56,0.56,0
5,193,3.86,-0.36,0.36,0
6,193,3.86,-0.44,0.44,0
7,193,3.86,0.12,0.12,0
8,193,3.86,0.48,0.48,0
9,193,3.86,-0.72,0.72,0
10,193,3.86,0.6,0.6,0
11,193,3.86,0.36,0.36,0
12,193,3.86,-0.04,0.04,0
13,193,3.86,-0.72,0.72,0
14,193,3.86,-0.32,0.32,0
15,193,3.86,0.56,0.56,0
16,193,3.86,0.44,0.44,0
17,193,3.86,0.4,0.4,0
18,193,3.86,0.6,0.6,0
19,193,3.86,0.44,0.44,0
0,194,3.88,-0.76,0.76,0
1,194,3.88,0.04,0.04,0
2,194,3.88,-0.72,0.72,0
3,194,3.88,-0.32,0.32,0
4,194,3.88,0.6,0.6,0
5,194,3.88,-0.32,0.32,0
6,194,3.88,-0.48,0.48,0
7,194,3.88,0.16,0.16,0
8,194,3.88,0.48,0.48,0
9,194,3.88,-0.72,0.72,0
10,194,3.88,0.6,0.6,0
11,194,3.88,0.4,0.4,0
12,194,3.88,-0.04,0.04,0
13,194,3.88,-0.68,0.68,0
14,194,3.88,-0.32,0.32,0
15,194,3.88,0.56,0.56,0
16,194,3.88,0.4,0.4,0
17,194,3.88,0.36,0.36,0
18,194,3.88,0.6,0.6,0
19,194,3.88,0.44,0.44,0
