model_label,q,n_display,rel,leader_share,n_valid,k_leader,p_leader,rest_share,lead,beta_eff,beta_eff_ci_lo,beta_eff_ci_hi,at_boundary
gemma4_31B_dense,10,99,0.03,0.1212121212121212,150,47,0.31333333333333335,0.09764309764309764,0.02356902356902356,30.089975333885953,22.802854366669425,37.377096301102476,False
gemma4_31B_dense,10,99,0.06,0.1515151515151515,150,120,0.8,0.09427609427609428,0.057239057239057214,31.195025031062023,27.724632227019484,34.66541783510456,False
gemma4_31B_dense,10,99,0.1,0.1818181818181818,150,143,0.9533333333333334,0.09090909090909091,0.09090909090909088,28.317611255964973,24.279756879259484,32.35546563267046,False
gemma4_31B_dense,10,99,0.15,0.2222222222222222,150,149,0.9933333333333333,0.08641975308641975,0.13580246913580246,25.032887492125553,19.1112658199489,30.954509164302202,False
gemma4_31B_dense,10,99,0.2,0.2626262626262626,150,150,1.0,0.08193041526374861,0.18069584736251398,21.871932746266513,14.18924600747239,29.554619485060638,True
gemma4_31B_dense,10,99,0.25,0.303030303030303,150,150,1.0,0.07744107744107745,0.22558922558922553,17.519309314173675,11.365515458721665,23.673103169625684,True
gemma4_31B_dense,10,99,0.4,0.4242424242424242,150,150,1.0,0.06397306397306397,0.36026936026936024,10.970034804202205,7.116724633031321,14.82334497537309,True
gemma4_31B_dense,10,99,0.6,0.5858585858585859,150,150,1.0,0.04601571268237935,0.5398428731762065,7.320958777856357,4.749414983790134,9.89250257192258,True
gemma4_31B_dense,10,99,0.8,0.7474747474747475,150,150,1.0,0.028058361391694722,0.7194163860830528,5.493574371527156,3.5639135837801152,7.423235159274198,True
gemma4_31B_dense,10,99,1.0,0.9090909090909092,150,150,1.0,0.010101010101010091,0.8989898989898991,4.396231176215864,2.852020733087458,5.94044161934427,True
gemma4_31B_dense,10,199,0.03,0.1256281407035175,150,53,0.35333333333333333,0.09715242881072028,0.028475711892797212,28.042386775909645,22.18693025884697,33.89784329297232,False
gemma4_31B_dense,10,199,0.06,0.1507537688442211,150,104,0.6933333333333334,0.0943606923506421,0.056393076493579,26.660713718023096,23.597310672812082,29.72411676323411,False
gemma4_31B_dense,10,199,0.1,0.185929648241206,150,145,0.9666666666666667,0.09045226130653267,0.09547738693467334,28.6594174150042,24.200789986443418,33.11804484356499,False
gemma4_31B_dense,10,199,0.15,0.2311557788944723,150,149,0.9933333333333333,0.08542713567839197,0.14572864321608034,23.327795112925862,17.809519318802963,28.846070907048762,False
gemma4_31B_dense,10,199,0.2,0.271356783919598,150,150,1.0,0.08096035734226688,0.19039642657733113,20.757571410812893,13.466312770917613,28.048830050708176,True
gemma4_31B_dense,10,199,0.25,0.3115577889447236,150,150,1.0,0.07649357900614182,0.23506420993858176,16.8131397888057,10.907393479531846,22.71888609807955,True
gemma4_31B_dense,10,199,0.4,0.4422110552763819,150,150,1.0,0.06197654941373535,0.3802345058626465,10.39402621305022,6.743043546083564,14.045008880016875,True
gemma4_31B_dense,10,199,0.6,0.6130653266331658,150,150,1.0,0.042992741485203795,0.570072585147962,6.932744222416453,4.497563814772681,9.367924630060225,True
gemma4_31B_dense,10,199,0.8,0.7839195979899497,150,150,1.0,0.024008933556672257,0.7599106644332775,5.200831631952386,3.373999011670027,7.0276642522347466,True
gemma4_31B_dense,10,199,1.0,0.9547738693467336,150,150,1.0,0.005025125628140713,0.9497487437185929,4.161276808399294,2.6995959170387462,5.622957699759842,True
gemma4_31B_dense,10,399,0.03,0.12531328320802,150,51,0.34,0.09718741297688667,0.028125870231133318,27.352909051293807,21.371638796722227,33.33417930586539,False
gemma4_31B_dense,10,399,0.06,0.1528822055137844,150,107,0.7133333333333334,0.09412419938735729,0.058758006126427106,26.396015550076314,23.398933459101308,29.393097641051316,False
gemma4_31B_dense,10,399,0.1,0.18796992481203,150,147,0.98,0.09022556390977444,0.09774436090225556,30.376636205944507,24.95422054688803,35.799051865000976,False
gemma4_31B_dense,10,399,0.15,0.2305764411027568,150,150,1.0,0.08549150654413813,0.14508493455861865,27.240370842540866,17.67197840737547,36.80876327770626,True
gemma4_31B_dense,10,399,0.2,0.2756892230576441,150,150,1.0,0.08047897521581732,0.19521024784182678,20.245696446453323,13.134237874811145,27.357155018095504,True
gemma4_31B_dense,10,399,0.25,0.3208020050125313,150,149,0.9933333333333333,0.07546644388749651,0.2453355611250348,13.856645630336619,10.578805105783292,17.134486154889945,False
gemma4_31B_dense,10,399,0.4,0.4511278195488721,150,150,1.0,0.060985797827903095,0.390142021720969,10.130073668068366,6.571806388467247,13.688340947669486,True
gemma4_31B_dense,10,399,0.6,0.6265664160401002,150,150,1.0,0.041492620439988866,0.5850737956001113,6.754989628255013,4.382246906350601,9.127732350159423,True
gemma4_31B_dense,10,399,0.8,0.8020050125313283,150,150,1.0,0.021999443052074637,0.7800055694792536,5.066845129940657,3.287076312118034,6.846613947763281,True
gemma4_31B_dense,10,399,1.0,0.9774436090225564,150,150,1.0,0.002506265664160395,0.9749373433583961,4.053765555259576,2.6298488289753243,5.477682281543829,True
gemma4_31B_dense,10,799,0.03,0.1264080100125156,150,69,0.46,0.09706577666527605,0.029342233347239538,34.7272187079767,29.27403440238503,40.180403013568366,False
gemma4_31B_dense,10,799,0.06,0.1539424280350438,150,129,0.86,0.09400639688499514,0.059936031150048655,33.30928363730132,29.501498330009515,37.11706894459312,False
gemma4_31B_dense,10,799,0.1,0.1889862327909887,150,148,0.9866666666666667,0.09011264080100126,0.09887359198998744,31.765402051646543,25.444180586218646,38.08662351707444,False
gemma4_31B_dense,10,799,0.15,0.2327909887359199,150,150,1.0,0.0852454456960089,0.14754554303991102,26.786084754681372,17.377263846335552,36.1949056630272,True
gemma4_31B_dense,10,799,0.2,0.2778473091364205,150,150,1.0,0.08023918787373106,0.1976081212626894,20.000025281292718,12.974860619959204,27.02518994262623,True
gemma4_31B_dense,10,799,0.25,0.3229036295369211,150,149,0.9933333333333333,0.0752329300514532,0.24767069948546788,13.725999636177647,10.479063902397588,16.972935369957707,False
gemma4_31B_dense,10,799,0.4,0.4555694618272841,150,150,1.0,0.06049228201919066,0.3950771798080934,10.003532532459324,6.489713812376636,13.517351252542014,True
gemma4_31B_dense,10,799,0.6,0.6332916145181476,150,150,1.0,0.040745376164650265,0.5925462383534974,6.669804253629886,4.326983558076043,9.012624949183728,True
gemma4_31B_dense,10,799,0.8,0.8110137672090113,150,150,1.0,0.020998470310109856,0.7900152968989015,5.00264670387554,3.245428083253304,6.759865324497775,True
gemma4_31B_dense,10,799,1.0,0.9887359198998747,150,150,1.0,0.0012515644555694723,0.9874843554443052,4.002258262880854,2.5964338742377167,5.4080826515239915,True
gemma4_31B_dense,25,49,0.03,0.0612244897959183,150,25,0.16666666666666666,0.0391156462585034,0.022108843537414893,35.83241523373114,26.20396101019651,45.46086945726577,False
gemma4_31B_dense,25,49,0.1,0.0816326530612244,148,53,0.3581081081081081,0.03826530612244899,0.04336734693877541,29.960435906211334,26.10140924760833,33.81946256481434,False
gemma4_31B_dense,25,49,0.15,0.1020408163265306,148,117,0.7905405405405406,0.03741496598639456,0.06462585034013604,34.773272571620225,31.730715529565295,37.815829613675156,False
gemma4_31B_dense,25,49,0.2,0.1428571428571428,150,150,1.0,0.03571428571428572,0.10714285714285707,41.46409911045184,28.507289601105068,54.42090861979862,True
gemma4_31B_dense,25,49,0.25,0.1632653061224489,150,150,1.0,0.034863945578231297,0.1284013605442176,34.59918203918498,23.787539667147275,45.410824411222684,True
gemma4_31B_dense,25,49,0.4,0.2244897959183673,150,150,1.0,0.03231292517006803,0.19217687074829926,23.117152601402346,15.893444644863882,30.34086055794081,True
gemma4_31B_dense,25,49,0.6,0.3265306122448979,150,150,1.0,0.028061224489795922,0.29846938775510196,14.884548398623732,10.233386010653097,19.535710786594368,True
gemma4_31B_dense,25,49,0.8,0.4081632653061224,150,150,1.0,0.02465986394557823,0.38350340136054417,11.584205072986538,7.964342549310946,15.204067596662131,True
gemma4_31B_dense,25,49,1.0,0.5102040816326531,150,150,1.0,0.02040816326530612,0.4897959183673469,9.070271680411334,6.23596960024173,11.90457376058094,True
gemma4_31B_dense,25,99,0.03,0.0606060606060606,147,21,0.14285714285714285,0.039141414141414144,0.021464646464646457,32.74837206449055,22.097903842745243,43.39884028623586,False
gemma4_31B_dense,25,99,0.06,0.0808080808080808,149,118,0.7919463087248322,0.0382996632996633,0.0425084175084175,52.965736070977776,48.34424289948946,57.587229242466094,False
gemma4_31B_dense,25,99,0.1,0.1111111111111111,150,145,0.9666666666666667,0.037037037037037035,0.07407407407407407,43.56100231686722,37.8140780182449,49.30792661548953,False
gemma4_31B_dense,25,99,0.15,0.1515151515151515,150,150,1.0,0.03535353535353535,0.11616161616161613,38.24483675715587,26.293990719031683,50.195682795280064,True
gemma4_31B_dense,25,99,0.2,0.1818181818181818,150,150,1.0,0.034090909090909095,0.1477272727272727,30.072863091096924,20.6756166337685,39.47010954842535,True
gemma4_31B_dense,25,99,0.25,0.2222222222222222,150,150,1.0,0.032407407407407406,0.1898148148148148,23.404822494401373,16.091222701669054,30.718422287133695,True
gemma4_31B_dense,25,99,0.4,0.3232323232323232,150,150,1.0,0.0281986531986532,0.29503367003367,15.057881519222569,10.352555547008194,19.763207491436944,True
gemma4_31B_dense,25,99,0.6,0.4747474747474747,150,150,1.0,0.021885521885521887,0.4528619528619528,9.81001388938199,6.744555240197717,12.87547253856626,True
gemma4_31B_dense,25,99,0.8,0.6161616161616161,150,150,1.0,0.015993265993265993,0.6001683501683501,7.402226469126942,5.0891594940061315,9.715293444247752,True
gemma4_31B_dense,25,99,1.0,0.7575757575757576,150,150,1.0,0.010101010101010102,0.7474747474747475,5.9434543609093575,4.086228287417084,7.80068043440163,True
gemma4_31B_dense,25,199,0.03,0.0653266331658291,147,56,0.38095238095238093,0.038944723618090454,0.02638190954773864,51.09477559500527,44.80962141938465,57.37992977062589,False
gemma4_31B_dense,25,199,0.06,0.0904522613065326,149,132,0.8859060402684564,0.03789782244556114,0.052554438860971456,49.49568207366251,44.752876316413875,54.23848783091114,False
gemma4_31B_dense,25,199,0.1,0.1256281407035175,150,149,0.9933333333333333,0.036432160804020106,0.08919597989949739,43.6111869830714,34.59541244619454,52.62696151994825,False
gemma4_31B_dense,25,199,0.15,0.1658291457286432,150,150,1.0,0.0347571189279732,0.13107202680067,33.89420424774952,23.30285516913699,44.48555332636205,True
gemma4_31B_dense,25,199,0.2,0.2060301507537688,150,150,1.0,0.033082077051926305,0.17294807370184248,25.68737513207168,17.660517355786634,33.71423290835673,True
gemma4_31B_dense,25,199,0.25,0.2512562814070351,150,150,1.0,0.031197654941373536,0.22005862646566157,20.188174937289446,13.879721537468848,26.49662833711004,True
gemma4_31B_dense,25,199,0.4,0.3768844221105528,150,150,1.0,0.02596314907872697,0.3509212730318258,12.659768412345585,8.703811059594125,16.615725765097043,True
gemma4_31B_dense,25,199,0.6,0.542713567839196,150,150,1.0,0.0190536013400335,0.5236599664991625,8.483715257533467,5.832701853610458,11.134728661456474,True
gemma4_31B_dense,25,199,0.8,0.7135678391959799,150,150,1.0,0.011934673366834172,0.7016331658291457,6.331773159979469,4.353204218406373,8.310342101552564,True
gemma4_31B_dense,25,199,1.0,0.8793969849246231,150,150,1.0,0.005025125628140702,0.8743718592964824,5.080884065874329,3.493196201120631,6.668571930628028,True
gemma4_31B_dense,25,399,0.03,0.0676691729323308,147,77,0.5238095238095238,0.03884711779448622,0.028822055137844575,56.77456103037923,51.178446696254085,62.37067536450437,False
gemma4_31B_dense,25,399,0.06,0.0952380952380952,148,144,0.972972972972973,0.037698412698412696,0.05753968253968251,57.76236197114788,49.60947224873653,65.91525169355923,False
gemma4_31B_dense,25,399,0.1,0.1303258145363408,150,150,1.0,0.03623642439431913,0.09408939014202167,47.21661008581974,32.46224098860577,61.97097918303371,True
gemma4_31B_dense,25,399,0.15,0.175438596491228,150,150,1.0,0.034356725146198835,0.14108187134502917,31.489389849980444,21.649503427634194,41.329276272326695,True
gemma4_31B_dense,25,399,0.2,0.2205513784461152,150,150,1.0,0.032477025898078535,0.18807435254803667,23.62141348546562,16.240132776642863,31.002694194288377,True
gemma4_31B_dense,25,399,0.25,0.2656641604010025,150,150,1.0,0.03059732664995823,0.23506683375104426,18.89922953679412,12.993549147371738,24.804909926216503,True
gemma4_31B_dense,25,399,0.4,0.4010025062656641,150,150,1.0,0.02495822890559733,0.37604427736006674,11.813986583538897,8.122321335943846,15.50565183113395,True
gemma4_31B_dense,25,399,0.6,0.5789473684210527,150,150,1.0,0.017543859649122806,0.5614035087719298,7.913349272195603,5.440565314496611,10.386133229894595,True
gemma4_31B_dense,25,399,0.8,0.7593984962406015,150,150,1.0,0.010025062656641603,0.7493734335839599,5.928395441377307,4.075875018218197,7.780915864536419,True
gemma4_31B_dense,25,399,1.0,0.9398496240601504,150,150,1.0,0.002506265664160401,0.93734335839599,4.7395460881599325,3.25852040226535,6.220571774054516,True
gemma4_31B_dense,25,799,0.03,0.0675844806007509,150,87,0.58,0.03885064664163538,0.028733833959115516,60.88036707511767,55.25785907109635,66.50287507913899,False
gemma4_31B_dense,25,799,0.06,0.0963704630788485,150,146,0.9733333333333334,0.03765123070504798,0.05871923237380052,56.7190815747177,48.73161395450595,64.70654919492944,False
gemma4_31B_dense,25,799,0.1,0.1326658322903629,150,150,1.0,0.036138923654568215,0.09652690863579469,46.024285977195206,31.64249741785082,60.4060745365396,True
gemma4_31B_dense,25,799,0.15,0.178973717146433,150,150,1.0,0.03420942845223196,0.14476428869420105,30.68838376937619,21.098797809957436,40.27796972879494,True
gemma4_31B_dense,25,799,0.2,0.2265331664580726,150,149,0.9933333333333333,0.032227784730913644,0.19430538172715894,20.019736576300623,15.881040894166224,24.15843225843502,False
gemma4_31B_dense,25,799,0.25,0.2728410513141426,150,150,1.0,0.030298289528577393,0.24254276178556522,18.316696053276353,12.593047241548451,24.04034486500425,True
gemma4_31B_dense,25,799,0.4,0.4117647058823529,150,150,1.0,0.024509803921568627,0.38725490196078427,11.471984021517411,7.887188623813875,15.056779419220947,True
gemma4_31B_dense,25,799,0.6,0.5982478097622027,150,150,1.0,0.016739674593241553,0.5815081351689612,7.639759065894385,5.252467287278436,10.027050844510335,True
gemma4_31B_dense,25,799,0.8,0.7834793491864831,150,150,1.0,0.009021693783896537,0.7744576554025866,5.736378246837807,3.94385985593171,7.528896637743904,True
gemma4_31B_dense,25,799,1.0,0.9699624530663328,150,150,1.0,0.0012515644555694677,0.9687108886107633,4.586076299730205,3.1530072523924333,6.019145347067978,True
gemma4_31B_dense,50,99,0.03,0.0303030303030303,149,6,0.040268456375838924,0.019789734075448363,0.010513296227581938,37.91805265226122,0.5371163771922125,75.29898892733021,False
gemma4_31B_dense,50,99,0.06,0.0505050505050505,149,61,0.40939597315436244,0.01937744794887652,0.031127602556173976,56.66762987195565,51.44105905367039,61.8942006902409,False
gemma4_31B_dense,50,99,0.1,0.0707070707070707,150,132,0.88,0.01896516182230468,0.05174190888476603,56.63332043377825,51.93244980630995,61.334191061246564,False
gemma4_31B_dense,50,99,0.15,0.0909090909090909,150,149,0.9933333333333333,0.01855287569573284,0.07235621521335805,58.69331029675763,47.579256832264,69.80736376125125,False
gemma4_31B_dense,50,99,0.2,0.1212121212121212,150,150,1.0,0.017934446505875078,0.10327767470624613,46.47146922198745,33.029749177111235,59.913189266863654,True
gemma4_31B_dense,50,99,0.25,0.1414141414141414,150,149,0.9933333333333333,0.017522160379303237,0.12389198103483817,34.27845576399655,27.787552659109256,40.769358868883835,False
gemma4_31B_dense,50,99,0.4,0.2121212121212121,150,150,1.0,0.016079158936301793,0.1960420531849103,24.481815015999697,17.400530323588573,31.563099708410824,True
gemma4_31B_dense,50,99,0.6,0.3131313131313131,150,150,1.0,0.014017728303442589,0.2991135848278705,16.045627898150045,11.404482658671766,20.68677313762832,True
gemma4_31B_dense,50,99,0.8,0.404040404040404,150,150,1.0,0.012162440733869307,0.3918779633065347,12.247346701849402,8.704841839943573,15.789851563755231,True
gemma4_31B_dense,50,99,1.0,0.5050505050505051,150,150,1.0,0.0101010101010101,0.494949494949495,9.696878833909084,6.892088437206468,12.501669230611698,True
gemma4_31B_dense,50,199,0.03,0.0402010050251256,150,38,0.25333333333333335,0.019587734591323968,0.020613270433801633,68.39102331710629,59.51412955364852,77.26791708056406,False
gemma4_31B_dense,50,199,0.06,0.0653266331658291,150,142,0.9466666666666667,0.01907496667008512,0.04625166649574397,72.54977650308676,65.06859366573894,80.03095934043458,False
gemma4_31B_dense,50,199,0.1,0.0954773869346733,150,148,0.9866666666666667,0.0184596451645985,0.0770177417700748,51.78102045818709,43.6659828358569,59.896058080517285,False
gemma4_31B_dense,50,199,0.15,0.1306532663316583,150,148,0.9866666666666667,0.017741770074864115,0.11291149625679418,35.320205598636214,29.784880208654407,40.85553098861802,False
gemma4_31B_dense,50,199,0.2,0.1658291457286432,150,150,1.0,0.017023894985129732,0.14880525074351347,32.25333284577635,22.924162111875567,41.58250357967713,True
gemma4_31B_dense,50,199,0.25,0.2010050251256281,150,150,1.0,0.016306019895395346,0.18469900523023275,25.98533368085591,18.469161146214024,33.50150621549779,True
gemma4_31B_dense,50,199,0.4,0.3115577889447236,150,150,1.0,0.014049841041944415,0.2975079479027792,16.132225425446908,11.466032135240072,20.798418715653746,True
gemma4_31B_dense,50,199,0.6,0.4623115577889447,150,150,1.0,0.010973233514511332,0.4513383242744334,10.633852751470457,7.558045722411144,13.709659780529769,True
gemma4_31B_dense,50,199,0.8,0.6080402010050251,150,150,1.0,0.007999179571326018,0.6000410214336991,7.998561948251834,5.685004140203631,10.312119756300037,True
